requestId,createdDate,closedDate,typeId,typeName,address,lat_lon,latitude,longitude,agencyId,agencyName,sourceId,srnumber,sourceName,councilId,councilName
10659546,2022-09-21 09:27:33,2022-09-21 09:30:15,1,Graffiti,"5445 W ADAMS BLVD, 90016","(34.0325652289, -118.361269906)",34.0325652289,-118.361269906,4,Office of Community Beautification,18,1-2503381146,Work Crew,87,West Adams
10659544,2022-09-21 09:27:33,2022-09-21 09:30:11,1,Graffiti,"2654 S DUNSMUIR AVE, 90016","(34.0309835932, -118.359974068)",34.0309835932,-118.359974068,4,Office of Community Beautification,18,1-2503381141,Work Crew,87,West Adams
10659553,2022-09-21 09:27:34,2022-09-21 09:30:31,1,Graffiti,"3325 W ADAMS BLVD, 90018","(34.0327843602, -118.320983066)",34.0327843602,-118.320983066,4,Office of Community Beautification,18,1-2503381167,Work Crew,81,UNNC
10659550,2022-09-21 09:27:34,2022-09-21 09:30:25,1,Graffiti,"3207 W ADAMS BLVD, 90018","(34.0327752002, -118.319254175)",34.0327752002,-118.319254175,4,Office of Community Beautification,18,1-2503381162,Work Crew,81,UNNC
10659556,2022-09-21 09:27:34,2022-09-21 09:30:37,1,Graffiti,"4015 W ADAMS BLVD, 90018","(34.0326888868, -118.328607934)",34.0326888868,-118.328607934,4,Office of Community Beautification,18,1-2503381177,Work Crew,81,UNNC
10659555,2022-09-21 09:27:34,2022-09-21 09:30:34,1,Graffiti,"2430 S 7TH AVE, 90018","(34.0345331896, -118.324716109)",34.0345331896,-118.324716109,4,Office of Community Beautification,18,1-2503381172,Work Crew,81,UNNC
10659547,2022-09-21 09:27:34,2022-09-21 09:30:18,1,Graffiti,"5212 W ADAMS BLVD, 90016","(34.0322438703, -118.356021544)",34.0322438703,-118.356021544,4,Office of Community Beautification,18,1-2503381151,Work Crew,87,West Adams
10659548,2022-09-21 09:27:34,2022-09-21 09:30:21,1,Graffiti,"5056 W ADAMS BLVD, 90016","(34.0324110154, -118.351433784)",34.0324110154,-118.351433784,4,Office of Community Beautification,18,1-2503381157,Work Crew,87,West Adams
10659564,2022-09-21 09:27:35,2022-09-22 08:20:12,1,Graffiti,"3400 S LA BREA AVE, 90008","(34.013761119, -118.355496023)",34.013761119,-118.355496023,4,Office of Community Beautification,18,1-2503381202,Work Crew,23,Empowerment Congress West
10659559,2022-09-21 09:27:35,2022-09-21 09:30:44,1,Graffiti,"4025 W ADAMS BLVD, 90018","(34.0327544665, -118.329268416)",34.0327544665,-118.329268416,4,Office of Community Beautification,18,1-2503381187,Work Crew,81,UNNC
10659561,2022-09-21 09:27:35,2022-09-21 09:30:48,1,Graffiti,"2420 S 10TH AVE, 90018","(34.0346971359, -118.328270381)",34.0346971359,-118.328270381,4,Office of Community Beautification,18,1-2503381192,Work Crew,81,UNNC
10659562,2022-09-21 09:27:35,2022-09-21 09:30:51,1,Graffiti,"5100 W ADAMS BLVD, 90016","(34.0323404782, -118.352604043)",34.0323404782,-118.352604043,4,Office of Community Beautification,18,1-2503381197,Work Crew,87,West Adams
10659557,2022-09-21 09:27:35,2022-09-21 09:30:41,1,Graffiti,"4101 W ADAMS BLVD, 90018","(34.0327511478, -118.32975555)",34.0327511478,-118.32975555,4,Office of Community Beautification,18,1-2503381182,Work Crew,81,UNNC
10659520,2022-09-21 09:27:47,2022-09-22 10:24:18,4,Bulky Items,"5400 N YARMOUTH AVE, 91316","(34.1690377371, -118.520182306)",34.1690377371,-118.520182306,3,Sanitation Bureau,17,1-2503380151,Website,24,Encino
10659525,2022-09-21 09:28:21,2022-09-22 15:49:55,4,Bulky Items,"5906 N CAHILL AVE, 91356","(34.1776526418, -118.548958815)",34.1776526418,-118.548958815,3,Sanitation Bureau,8,1-2503383191,Phone Call,80,Tarzana
10659530,2022-09-21 09:28:37,2022-09-23 11:58:24,4,Bulky Items,"3419 S KEYSTONE AVE, 90034","(34.0260582094, -118.411481504)",34.0260582094,-118.411481504,3,Sanitation Bureau,7,1-2503381421,Mobile App,65,Palms
10659531,2022-09-21 09:28:45,2022-09-23 08:18:13,4,Bulky Items,"3213 W 73RD ST, 90043","(33.9737254057, -118.329136965)",33.9737254057,-118.329136965,3,Sanitation Bureau,8,1-2503382311,Phone Call,67,Park Mesa Heights
10659537,2022-09-21 09:29:11,2022-09-23 09:17:52,4,Bulky Items,"1526 S SHENANDOAH ST, 90035","(34.0509170338, -118.381971265)",34.0509170338,-118.381971265,3,Sanitation Bureau,17,1-2503381631,Website,75,South Robertson
10659624,2022-09-21 09:29:34,2022-09-21 09:30:12,2,Homeless Encampment,"310 3RD AV, 90291","(33.9966017256, -118.475547025)",33.9966017256,-118.475547025,3,Sanitation Bureau,18,1-2503382491,Work Crew,84,Venice
10659538,2022-09-21 09:29:35,2022-09-22 14:58:40,4,Bulky Items,"5446 W HAROLD WAY, 90027","(34.0991615901, -118.308791699)",34.0991615901,-118.308791699,3,Sanitation Bureau,8,1-2503383461,Phone Call,16,East Hollywood
10659542,2022-09-21 09:29:49,2022-09-23 07:27:11,4,Bulky Items,"129 S FREMONT PL WEST, 90005","(34.0566505133, -118.329923938)",34.0566505133,-118.329923938,3,Sanitation Bureau,8,1-2503380591,Phone Call,32,Greater Wilshire
10659552,2022-09-21 09:30:24,2022-09-22 12:08:40,1,Graffiti,"647 S WESTERN AVE, 90010","(34.0620006424, -118.309313008)",34.0620006424,-118.309313008,4,Office of Community Beautification,7,1-2503383691,Mobile App,96,Wilshire Center - Koreatown
10659551,2022-09-21 09:30:28,2022-09-22 14:17:38,4,Bulky Items,"4524 W KINGSWELL AVE, 90027","(34.1024663719, -118.288440724)",34.1024663719,-118.288440724,3,Sanitation Bureau,17,1-2503382781,Website,46,Los Feliz
10659554,2022-09-21 09:30:32,2022-09-22 09:05:54,4,Bulky Items,"1315 N SCHUYLER ROAD, 90210","(34.094510753, -118.40301982)",34.094510753,-118.40301982,3,Sanitation Bureau,8,1-2503382821,Phone Call,4,Bel Air-Beverly Crest
10659566,2022-09-21 09:30:59,2022-09-22 07:44:19,4,Bulky Items,"5446 W HAROLD WAY, 90027","(34.0991615901, -118.308791699)",34.0991615901,-118.308791699,3,Sanitation Bureau,8,1-2503385911,Phone Call,16,East Hollywood
10659567,2022-09-21 09:31:03,2022-09-23 07:27:18,7,Metal/Appliances,"129 S FREMONT PL WEST, 90005","(34.0566588734, -118.329972301)",34.0566588734,-118.329972301,3,Sanitation Bureau,8,1-2503385931,Phone Call,32,Greater Wilshire
10659570,2022-09-21 09:31:18,2022-09-22 07:41:52,7,Metal/Appliances,"5906 N CAHILL AVE, 91356","(34.1776526418, -118.548958815)",34.1776526418,-118.548958815,3,Sanitation Bureau,8,1-2503384191,Phone Call,80,Tarzana
10661732,2022-09-21 09:31:50,2022-09-21 12:47:49,3,Animal Remains,"1602 S SIERRA BONITA AVE, 90019","(34.0455210984, -118.360188203)",34.0455210984,-118.360188203,3,Sanitation Bureau,17,1-2503386241,Website,63,P.I.C.O.
10659584,2022-09-21 09:32:08,2022-09-22 16:27:36,7,Metal/Appliances,"700 N OXFORD AVE, 90029","(34.0835355369, -118.307686184)",34.0835355369,-118.307686184,3,Sanitation Bureau,11,1-2503384401,Social,41,Hollywood Studio District
10659586,2022-09-21 09:32:24,2022-09-23 16:36:28,4,Bulky Items,"13358 W GARBER ST, 91331","(34.2525281909, -118.424231205)",34.2525281909,-118.424231205,3,Sanitation Bureau,8,1-2503386461,Phone Call,64,Pacoima
10659589,2022-09-21 09:32:29,2022-09-23 07:47:51,4,Bulky Items,"3723 S INGLEWOOD BLVD, 90066","(34.0075915597, -118.430284123)",34.0075915597,-118.430284123,3,Sanitation Bureau,8,1-2503386521,Phone Call,48,Mar Vista
10659591,2022-09-21 09:32:42,2022-09-22 10:42:46,4,Bulky Items,"6237 W ORANGE ST, 90048","(34.0644860494, -118.364694224)",34.0644860494,-118.364694224,3,Sanitation Bureau,8,1-2503387411,Phone Call,50,Mid City West
10659592,2022-09-21 09:32:47,2022-09-22 11:14:10,4,Bulky Items,"16618 W CALNEVA DR, 91436","(34.132855914, -118.495008443)",34.132855914,-118.495008443,3,Sanitation Bureau,8,1-2503387441,Phone Call,24,Encino
10659594,2022-09-21 09:32:56,2022-09-22 12:13:50,7,Metal/Appliances,"5913 N ALONZO AVE, 91316","(34.1779632664, -118.522280788)",34.1779632664,-118.522280788,3,Sanitation Bureau,8,1-2503386711,Phone Call,24,Encino
10659613,2022-09-21 09:32:57,2022-09-21 09:35:11,1,Graffiti,"4979 W WASHINGTON BLVD, 90016","(34.0407207147, -118.34842022)",34.0407207147,-118.34842022,4,Office of Community Beautification,18,1-2503384791,Work Crew,49,Mid City
10659614,2022-09-21 09:32:57,2022-09-21 09:35:14,1,Graffiti,"3124 W 36TH ST, 90018","(34.0230050374, -118.330477023)",34.0230050374,-118.330477023,4,Office of Community Beautification,18,1-2503384796,Work Crew,81,UNNC
10659617,2022-09-21 09:32:57,2022-09-21 09:35:17,1,Graffiti,"5646 W SPOKANE ST, 90016","(34.0272178448, -118.370205008)",34.0272178448,-118.370205008,4,Office of Community Beautification,18,1-2503384801,Work Crew,87,West Adams
10659595,2022-09-21 09:33:01,2022-09-22 08:59:36,1,Graffiti,"10105 N COMMERCE AVE, 91042","(34.2525030923, -118.288858744)",34.2525030923,-118.288858744,4,Office of Community Beautification,7,1-2503387521,Mobile App,78,Sunland-Tujunga
10659596,2022-09-21 09:33:09,2022-09-23 10:40:10,7,Metal/Appliances,"13358 W GARBER ST, 91331","(34.2525281909, -118.424231205)",34.2525281909,-118.424231205,3,Sanitation Bureau,8,1-2503384891,Phone Call,64,Pacoima
10659601,2022-09-21 09:33:39,2022-09-23 11:38:08,7,Metal/Appliances,"5344 N CALATRANA DR, 91364","(34.1671398873, -118.60301676)",34.1671398873,-118.60301676,3,Sanitation Bureau,8,1-2503387731,Phone Call,98,Woodland Hills-Warner Center
10659602,2022-09-21 09:33:42,2022-09-22 14:46:42,4,Bulky Items,"5367 N VELOZ AVE, 91356","(34.1683982138, -118.5401575)",34.1683982138,-118.5401575,3,Sanitation Bureau,8,1-2503391061,Phone Call,80,Tarzana
10659607,2022-09-21 09:34:21,2022-09-22 08:33:04,4,Bulky Items,"1344 S STANLEY AVE, 90019","(34.0510689963, -118.360595824)",34.0510689963,-118.360595824,3,Sanitation Bureau,8,1-2503393921,Phone Call,63,P.I.C.O.
10659611,2022-09-21 09:34:43,2022-09-22 08:04:46,6,Illegal Dumping,"17719 W MAGNOLIA BLVD, 91316","(34.1654781951, -118.519404748)",34.1654781951,-118.519404748,3,Sanitation Bureau,8,1-2503393081,Phone Call,24,Encino
10659612,2022-09-21 09:34:55,2022-09-23 13:48:28,4,Bulky Items,"4129 W CUMBERLAND AVE, 90027","(34.0992207463, -118.281721665)",34.0992207463,-118.281721665,3,Sanitation Bureau,8,1-2503393141,Phone Call,46,Los Feliz
10659696,2022-09-21 09:35:13,2022-09-21 09:41:09,1,Graffiti,"5101 W OBAMA BLVD, 90016","(34.0216940359, -118.356197349)",34.0216940359,-118.356197349,4,Office of Community Beautification,18,1-2503391461,Work Crew,87,West Adams
10659697,2022-09-21 09:35:14,2022-09-21 09:41:12,1,Graffiti,"1900 S TOBERMAN ST, 90007","(34.0376236874, -118.279354318)",34.0376236874,-118.279354318,4,Office of Community Beautification,18,1-2503391467,Work Crew,20,Empowerment Congress North
10659615,2022-09-21 09:35:15,2022-09-21 09:35:15,10,Water Waste,"1015 S HILTS AVE, 90024","(34.0630959998, -118.435995906)",34.0630959998,-118.435995906,6,Department of Water & Power,8,1-2503392291,Phone Call,94,Westwood
10659619,2022-09-21 09:35:32,2022-09-22 16:37:39,7,Metal/Appliances,"16875 W ENCINO HILLS DR, 91436","(34.138194093, -118.501573544)",34.138194093,-118.501573544,3,Sanitation Bureau,8,1-2503394331,Phone Call,24,Encino
10660566,2022-09-21 09:35:36,2022-09-21 11:01:51,3,Animal Remains,"7126 N PARK MANOR AVE, 91605","(34.1999545465, -118.425497491)",34.1999545465,-118.425497491,3,Sanitation Bureau,17,1-2503392411,Website,53,Noho West
10661629,2022-09-21 09:35:59,2022-09-21 12:40:17,1,Graffiti,"1001 N VERMONT AVE, 90029","(34.0896270442, -118.291976087)",34.0896270442,-118.291976087,4,Office of Community Beautification,18,1-2503391721,Work Crew,16,East Hollywood
10659683,2022-09-21 09:35:59,2022-09-21 09:40:16,1,Graffiti,"1203 N VERMONT AVE, 90029","(34.0936548896, -118.292001492)",34.0936548896,-118.292001492,4,Office of Community Beautification,18,1-2503391711,Work Crew,16,East Hollywood
10659678,2022-09-21 09:35:59,2022-09-21 09:40:13,1,Graffiti,"1223 N VERMONT AVE, 90029","(34.094081422, -118.291984502)",34.094081422,-118.291984502,4,Office of Community Beautification,18,1-2503391706,Work Crew,16,East Hollywood
10661630,2022-09-21 09:35:59,2022-09-21 12:40:21,1,Graffiti,"1001 N VERMONT AVE, 90029","(34.0896270442, -118.291976087)",34.0896270442,-118.291976087,4,Office of Community Beautification,18,1-2503391726,Work Crew,16,East Hollywood
10661588,2022-09-21 09:35:59,2022-09-21 12:35:45,1,Graffiti,"1001 N VERMONT AVE, 90029","(34.0896270442, -118.291976087)",34.0896270442,-118.291976087,4,Office of Community Beautification,18,1-2503391716,Work Crew,16,East Hollywood
10659677,2022-09-21 09:35:59,2022-09-21 09:40:10,1,Graffiti,"1255 N VERMONT AVE, 90029","(34.0945142136, -118.29199225)",34.0945142136,-118.29199225,4,Office of Community Beautification,18,1-2503391701,Work Crew,16,East Hollywood
10661708,2022-09-21 09:36:00,2022-09-21 12:45:52,1,Graffiti,"800 N VERMONT AVE, 90029","(34.0858021532, -118.291538758)",34.0858021532,-118.291538758,4,Office of Community Beautification,18,1-2503391759,Work Crew,16,East Hollywood
10661589,2022-09-21 09:36:00,2022-09-21 12:35:48,1,Graffiti,"802 N VERMONT AVE, 90029","(34.0858316044, -118.291545818)",34.0858316044,-118.291545818,4,Office of Community Beautification,18,1-2503391737,Work Crew,16,East Hollywood
10661511,2022-09-21 09:36:00,2022-09-21 12:30:22,1,Graffiti,"800 N VERMONT AVE, 90029","(34.0858021532, -118.291538758)",34.0858021532,-118.291538758,4,Office of Community Beautification,18,1-2503391754,Work Crew,16,East Hollywood
10661446,2022-09-21 09:36:00,2022-09-21 12:25:21,1,Graffiti,"802 N VERMONT AVE, 90029","(34.0858316044, -118.291545818)",34.0858316044,-118.291545818,4,Office of Community Beautification,18,1-2503391749,Work Crew,16,East Hollywood
10661590,2022-09-21 09:36:00,2022-09-21 12:35:50,1,Graffiti,"800 N VERMONT AVE, 90029","(34.0858021532, -118.291538758)",34.0858021532,-118.291538758,4,Office of Community Beautification,18,1-2503391742,Work Crew,16,East Hollywood
10659685,2022-09-21 09:36:00,2022-09-21 09:40:35,1,Graffiti,"712 N VERMONT AVE, 90029","(34.0840947791, -118.291562517)",34.0840947791,-118.291562517,4,Office of Community Beautification,18,1-2503391732,Work Crew,16,East Hollywood
10659692,2022-09-21 09:36:01,2022-09-21 09:41:01,1,Graffiti,"900 N VERMONT AVE, 90029","(34.0878147924, -118.29156504)",34.0878147924,-118.29156504,4,Office of Community Beautification,18,1-2503391780,Work Crew,16,East Hollywood
10659693,2022-09-21 09:36:01,2022-09-21 09:41:03,1,Graffiti,"900 N VERMONT AVE, 90029","(34.0878147924, -118.29156504)",34.0878147924,-118.29156504,4,Office of Community Beautification,18,1-2503391785,Work Crew,16,East Hollywood
10661709,2022-09-21 09:36:01,2022-09-21 12:45:54,1,Graffiti,"830 N VERMONT AVE, 90029","(34.0863041442, -118.291578663)",34.0863041442,-118.291578663,4,Office of Community Beautification,18,1-2503391765,Work Crew,16,East Hollywood
10659691,2022-09-21 09:36:01,2022-09-21 09:40:58,1,Graffiti,"900 N VERMONT AVE, 90029","(34.0878147924, -118.29156504)",34.0878147924,-118.29156504,4,Office of Community Beautification,18,1-2503391775,Work Crew,16,East Hollywood
10659695,2022-09-21 09:36:01,2022-09-21 09:41:06,1,Graffiti,"900 N VERMONT AVE, 90029","(34.0878147924, -118.29156504)",34.0878147924,-118.29156504,4,Office of Community Beautification,18,1-2503391790,Work Crew,16,East Hollywood
10661755,2022-09-21 09:36:01,2022-09-21 12:50:11,1,Graffiti,"850 N VERMONT AVE, 90029","(34.0868202121, -118.291567781)",34.0868202121,-118.291567781,4,Office of Community Beautification,18,1-2503391770,Work Crew,16,East Hollywood
10659626,2022-09-21 09:36:23,2022-09-22 13:02:58,4,Bulky Items,"13922 W OSBORNE ST, 91331","(34.2342803292, -118.436607062)",34.2342803292,-118.436607062,3,Sanitation Bureau,8,1-2503395901,Phone Call,1,Arleta
10659631,2022-09-21 09:36:39,2022-09-23 16:40:50,4,Bulky Items,"1217 S CATALINA ST, 90006","(34.0485035173, -118.294960619)",34.0485035173,-118.294960619,3,Sanitation Bureau,7,1-2503396021,Mobile App,68,Pico Union
10663543,2022-09-21 09:36:44,2022-09-23 08:24:16,1,Graffiti,"711 N NORTH MAIN ST, 90012","(34.0586139684, -118.237762105)",34.0586139684,-118.237762105,4,Office of Community Beautification,7,1-2503394611,Mobile App,38,Historic Cultural North
10659641,2022-09-21 09:37:09,2022-09-22 13:03:28,4,Bulky Items,"13922 W OSBORNE ST, 91331","(34.2340985645, -118.43673991)",34.2340985645,-118.43673991,3,Sanitation Bureau,8,1-2503396201,Phone Call,1,Arleta
10659643,2022-09-21 09:37:19,2022-09-22 10:27:53,7,Metal/Appliances,"14648 W SYLVAN ST, 91411","(34.1844745981, -118.452573682)",34.1844745981,-118.452573682,3,Sanitation Bureau,8,1-2503394761,Phone Call,83,Van Nuys
10659646,2022-09-21 09:37:24,2022-09-22 16:26:04,4,Bulky Items,"9081 W WONDERLAND PARK AVE, 90046","(34.1176599527, -118.391841823)",34.1176599527,-118.391841823,3,Sanitation Bureau,8,1-2503396281,Phone Call,4,Bel Air-Beverly Crest
10659650,2022-09-21 09:37:36,2022-09-22 16:41:38,4,Bulky Items,"6320 S 11TH AVE, 90043","(33.9823280804, -118.329275647)",33.9823280804,-118.329275647,3,Sanitation Bureau,7,1-2503397911,Mobile App,67,Park Mesa Heights
10661765,2022-09-21 09:37:42,2022-09-21 12:50:58,4,Bulky Items,"6022 N SUNNYSLOPE AVE, 91401","(34.1803185434, -118.426790939)",34.1803185434,-118.426790939,3,Sanitation Bureau,17,1-2503396351,Website,31,Greater Valley Glen
10659651,2022-09-21 09:37:46,2022-09-22 11:54:48,4,Bulky Items,"4417 N NOGALES DR, 91356","(34.1525274762, -118.546465137)",34.1525274762,-118.546465137,3,Sanitation Bureau,8,1-2503394861,Phone Call,80,Tarzana
10659654,2022-09-21 09:38:10,2022-09-22 12:01:10,4,Bulky Items,"14119 W DELANO ST, 91401","(34.1827515031, -118.440668162)",34.1827515031,-118.440668162,3,Sanitation Bureau,8,1-2503399021,Phone Call,83,Van Nuys
10659661,2022-09-21 09:38:49,2022-09-23 07:01:15,7,Metal/Appliances,"5924 W GRACIOSA DR, 90068","(34.1127405933, -118.318914544)",34.1127405933,-118.318914544,3,Sanitation Bureau,17,1-2503397431,Website,42,Hollywood United
10659665,2022-09-21 09:39:17,2022-09-22 11:41:13,4,Bulky Items,"6336 N LANGDON AVE, 91411","(34.1858410996, -118.468279277)",34.1858410996,-118.468279277,3,Sanitation Bureau,8,1-2503397561,Phone Call,83,Van Nuys
10659700,2022-09-21 09:39:26,2022-09-21 09:41:23,1,Graffiti,"4720 S 2ND AVE, 90043","(34.0003040755, -118.319080485)",34.0003040755,-118.319080485,4,Office of Community Beautification,18,1-2503398321,Work Crew,67,Park Mesa Heights
10659703,2022-09-21 09:39:26,2022-09-21 09:41:29,1,Graffiti,"1852 W 43RD PL, 90062","(34.0044311838, -118.313261382)",34.0044311838,-118.313261382,4,Office of Community Beautification,18,1-2503398331,Work Crew,19,Empowerment Congress Central
10659701,2022-09-21 09:39:26,2022-09-21 09:41:26,1,Graffiti,"1866 W 43RD PL, 90062","(34.0044853852, -118.313615093)",34.0044853852,-118.313615093,4,Office of Community Beautification,18,1-2503398326,Work Crew,19,Empowerment Congress Central
10659706,2022-09-21 09:39:27,2022-09-21 09:41:36,1,Graffiti,"3918 W JEFFERSON BLVD, 90016","(34.0254257841, -118.339071425)",34.0254257841,-118.339071425,4,Office of Community Beautification,18,1-2503398342,Work Crew,87,West Adams
10659709,2022-09-21 09:39:27,2022-09-21 09:41:41,1,Graffiti,"3415 S BRONSON AVE, 90018","(34.0249712822, -118.333965483)",34.0249712822,-118.333965483,4,Office of Community Beautification,18,1-2503398353,Work Crew,81,UNNC
10659705,2022-09-21 09:39:27,2022-09-21 09:41:33,1,Graffiti,"3306 POTOMAC AV, 90016","(34.0254166738, -118.343847729)",34.0254166738,-118.343847729,4,Office of Community Beautification,18,1-2503398336,Work Crew,87,West Adams
10659708,2022-09-21 09:39:27,2022-09-21 09:41:38,1,Graffiti,"3502 W JEFFERSON BLVD, 90018","(34.0254446106, -118.334087277)",34.0254446106,-118.334087277,4,Office of Community Beautification,18,1-2503398348,Work Crew,81,UNNC
10659669,2022-09-21 09:39:39,2022-09-22 08:42:30,4,Bulky Items,"1338 S REDONDO BLVD, 90019","(34.0489419652, -118.34872069)",34.0489419652,-118.34872069,3,Sanitation Bureau,8,1-2503397671,Phone Call,63,P.I.C.O.
10659681,2022-09-21 09:40:17,2022-09-22 08:43:16,4,Bulky Items,"9406 N SANDUSKY AVE, 91331","(34.240701989, -118.43147661)",34.240701989,-118.43147661,3,Sanitation Bureau,8,1-2503400961,Phone Call,1,Arleta
10659684,2022-09-21 09:40:25,2022-09-22 14:03:32,7,Metal/Appliances,"1338 S REDONDO BLVD, 90019","(34.0489419652, -118.34872069)",34.0489419652,-118.34872069,3,Sanitation Bureau,8,1-2503401991,Phone Call,63,P.I.C.O.
10659688,2022-09-21 09:40:36,2022-09-22 08:05:13,4,Bulky Items,"7348 N VENTURA CANYON AVE, 91405","(34.2041651615, -118.429003649)",34.2041651615,-118.429003649,3,Sanitation Bureau,8,1-2503399791,Phone Call,83,Van Nuys
